crash_ref_id,city_name_first,state_name_first,lat_coord_first,lon_coord_first,incident_year_first,incident_month_first,incident_time_first,hour_of_day_first,weekday_name_first,weekend_flag_first,is_night_time_first,peak_hour_flag_first,festival_name_first,route_category_first,lane_count_first,signal_present_flag_first,weather_condition_first,visibility_level_first,temp_celsius_first,congestion_level_first,road_surface_condition_first,primary_cause_first,alcohol_suspected_flag_first,road_hazard_flag_first,vehicle_count_first,dominant_vehicle_type_first,occupants_per_vehicle_first,total_occupants_in_crash_first,crash_severity_first,mean_speed_at_impact_kmph,max_speed_at_impact_kmph,min_speed_at_impact_kmph,speed_at_impact_std,mean_passenger_age,max_passenger_age,min_passenger_age,passenger_age_std,helmet_seatbelt_usage_rate,airbag_deployed_flag_mean,male_ratio,female_ratio,driver_ratio,rider_ratio,pillion_ratio,passenger_ratio,valid_license_ratio,invalid_license_ratio,occupant_record_count
9856,chandigarh,punjab,30.735573,76.881233,2024,5,6:00,6,friday,0,0,0,,highway,2,0,fog,low,18,high,damp,distraction,0,0,2,two_wheeler,1,2,minor,27.1,29.2,25.0,2.9698484809834977,24.0,36,12,16.97056274847714,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,2
9857,kolkata,west_bengal,22.606437,88.49667,2024,2,8:00,8,sunday,1,0,1,,highway,6,1,fog,low,17,high,damp,poor_road,0,1,4,car,4,16,minor,33.1625,54.9,14.5,11.412266792067793,29.0,53,3,12.65964717781134,0.625,0.0,0.75,0.25,0.375,0.0,0.0,0.625,0.75,0.125,16
9858,bangalore,karnataka,12.898924,77.509896,2023,11,17:00,17,monday,0,0,1,,urban,6,0,clear,high,30,low,dry,weather,0,0,3,two_wheeler,2,6,minor,31.05,39.3,5.0,13.014261408162971,30.333333333333332,46,12,11.604596790352808,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.0,6
9859,pune,maharashtra,18.653696,73.998043,2023,12,14:00,14,saturday,1,0,0,,urban,3,1,fog,low,37,low,damp,drunk_driving,1,0,2,two_wheeler,2,4,minor,48.325,57.8,40.0,7.56631790679368,25.0,34,19,7.3484692283495345,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.25,4
9860,chennai,tamil_nadu,13.091162,80.122516,2023,2,22:00,22,monday,0,1,0,,highway,6,0,rain,medium,28,high,wet,distraction,0,0,5,auto_rickshaw,1,5,major,48.44,60.4,35.5,9.208039965160884,37.0,49,25,8.573214099741124,0.8,0.0,0.4,0.6,0.2,0.0,0.0,0.8,0.6,0.4,5
9861,mumbai,maharashtra,18.879186,72.954325,2022,4,8:00,8,thursday,0,0,1,,rural,6,0,rain,medium,33,high,wet,weather,0,0,1,car,2,2,minor,37.900000000000006,49.2,26.6,15.980613254815973,26.5,49,4,31.81980515339464,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,2
9862,pune,maharashtra,18.547651,73.850692,2023,9,0:00,0,thursday,0,1,0,,highway,4,1,clear,high,28,low,dry,poor_road,0,1,2,truck,1,2,fatal,89.5,101.0,78.0,16.263455967290593,36.5,44,29,10.606601717798213,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
9863,chandigarh,punjab,30.743027,76.789945,2024,1,7:00,7,saturday,1,0,0,,urban,3,0,fog,low,34,high,damp,distraction,0,0,2,auto_rickshaw,1,2,minor,31.15,33.0,29.3,2.6162950903902242,29.5,34,25,6.363961030678928,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2
9864,pune,maharashtra,18.537453,73.985449,2022,2,0:00,0,friday,0,1,0,,highway,3,1,rain,medium,15,high,flooded,poor_road,0,1,4,car,1,4,minor,27.5,40.2,20.9,8.72276714504444,33.75,40,17,11.176612486199325,1.0,0.0,0.5,0.5,0.25,0.0,0.0,0.75,0.75,0.0,4
9865,pune,maharashtra,18.568951,73.729591,2024,9,11:00,11,tuesday,0,0,0,,urban,6,1,clear,high,40,high,damaged_pavement,drunk_driving,1,0,1,two_wheeler,1,1,minor,50.7,50.7,50.7,,18.0,18,18,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9866,chennai,tamil_nadu,12.945861,80.117513,2023,4,22:00,22,saturday,1,1,0,eid,urban,1,1,fog,low,23,low,damp,distraction,0,0,2,car,3,6,minor,40.016666666666666,68.6,29.1,14.886559933935935,23.5,40,10,11.184811129384348,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,6
9867,mumbai,maharashtra,19.178887,72.915208,2022,6,22:00,22,tuesday,0,1,0,,highway,1,0,rain,medium,20,medium,wet,weather,0,0,2,two_wheeler,1,2,major,65.4,75.8,55.0,14.707821048680191,24.5,32,17,10.606601717798213,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,2
9868,bangalore,karnataka,12.909522,77.692355,2022,10,3:00,3,thursday,0,1,0,,highway,1,1,rain,low,19,medium,wet,poor_road,0,1,5,truck,1,5,major,62.54,79.7,46.0,14.050907444005173,32.6,46,24,8.294576541331088,0.4,0.0,0.6,0.4,0.6,0.0,0.0,0.4,0.6,0.2,5
9869,hyderabad,telangana,17.379054,78.246186,2022,2,2:00,2,thursday,0,1,0,,highway,3,1,fog,low,40,low,damp,poor_road,0,1,3,two_wheeler,2,6,major,63.88333333333333,91.2,44.2,17.29524982955339,30.5,37,19,7.007139216541941,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.0,6
9870,pune,maharashtra,18.620903,73.7643,2022,1,10:00,10,tuesday,0,0,1,,rural,4,1,clear,high,31,high,dry,overspeeding,0,0,4,two_wheeler,2,8,major,64.1875,80.5,43.0,13.984525887055103,26.875,34,21,4.4860896112315904,0.125,0.0,0.75,0.25,0.0,0.375,0.625,0.0,0.875,0.0,8
9871,hyderabad,telangana,17.479855,78.529156,2023,3,12:00,12,saturday,1,0,0,,highway,4,0,rain,low,40,high,wet,distraction,0,0,2,car,1,2,fatal,84.05,108.1,60.0,34.011836175072936,36.5,46,27,13.435028842544403,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,2
9872,mumbai,maharashtra,19.114014,72.729528,2022,7,2:00,2,sunday,1,1,0,,urban,4,0,clear,high,15,low,dry,distraction,0,0,2,two_wheeler,2,4,minor,38.125,46.8,22.3,10.942996238081536,34.25,41,25,7.632168761236874,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,4
9873,bangalore,karnataka,13.10237,77.428008,2022,3,0:00,0,wednesday,0,1,0,,highway,1,0,clear,high,38,low,dry,distraction,0,0,3,two_wheeler,2,6,minor,34.21666666666666,64.6,17.0,16.06653872701481,27.166666666666668,37,15,7.884584115009914,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.5,0.0,6
9874,chennai,tamil_nadu,13.0978,80.156638,2024,6,3:00,3,sunday,1,1,0,,highway,3,1,rain,low,16,high,wet,drunk_driving,1,0,2,car,4,8,fatal,79.825,101.0,60.3,14.785393371258577,37.75,60,11,19.535681640087635,0.0,1.0,0.625,0.375,0.5,0.0,0.0,0.5,0.125,0.125,8
9875,hyderabad,telangana,17.365289,78.415145,2024,7,5:00,5,friday,0,1,0,,highway,1,1,rain,medium,25,medium,wet,overspeeding,0,0,1,two_wheeler,2,2,fatal,92.45,93.7,91.2,1.7677669529663689,27.0,32,22,7.0710678118654755,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2
9876,bangalore,karnataka,12.845496,77.403729,2022,5,2:00,2,thursday,0,1,0,,urban,4,0,rain,low,22,low,flooded,poor_road,0,1,3,two_wheeler,1,3,minor,28.133333333333336,40.8,5.0,20.06423019538336,29.0,32,25,3.605551275463989,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,3
9877,kolkata,west_bengal,22.428192,88.446356,2022,10,2:00,2,friday,0,1,0,,highway,3,1,clear,high,33,medium,dry,poor_road,0,1,1,two_wheeler,2,2,major,35.95,40.0,31.9,5.727564927611039,31.5,37,26,7.7781745930520225,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,2
9878,hyderabad,telangana,17.478026,78.250402,2022,10,7:00,7,wednesday,0,0,0,,rural,3,1,rain,medium,21,high,flooded,drunk_driving,1,0,2,auto_rickshaw,1,2,minor,44.900000000000006,57.1,32.7,17.25340546095176,30.0,34,26,5.656854249492381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
9879,pune,maharashtra,18.561616,73.979165,2022,5,9:00,9,monday,0,0,1,,rural,1,0,fog,low,19,high,damp,distraction,0,0,2,car,4,8,minor,38.175,58.8,21.6,10.82955611806346,41.125,61,27,12.229209763045668,1.0,0.0,0.375,0.625,0.25,0.0,0.0,0.75,0.75,0.25,8
9880,bangalore,karnataka,13.193739,77.525547,2024,12,13:00,13,saturday,1,0,0,,urban,6,0,fog,low,22,low,damp,weather,0,0,3,car,4,12,major,68.98333333333333,86.9,53.3,12.004380513593837,33.0,63,12,16.700571574323167,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.25,0.0,0.0,0.75,0.8333333333333334,0.0,12
9881,chennai,tamil_nadu,12.848509,80.137404,2024,6,19:00,19,sunday,1,0,1,,urban,3,0,rain,low,39,medium,wet,drunk_driving,1,0,4,car,1,4,fatal,84.575,94.9,70.1,11.381088114352982,17.5,32,6,10.878112581387146,0.0,0.75,0.5,0.5,0.25,0.0,0.0,0.75,1.0,0.0,4
9882,delhi,delhi,28.705884,76.99618,2022,10,22:00,22,monday,0,1,0,,urban,5,0,clear,high,15,medium,dry,overspeeding,0,0,5,two_wheeler,1,5,fatal,81.14,101.5,67.9,14.644213874428356,26.6,40,15,8.988882021697693,0.2,0.0,0.8,0.2,0.0,0.4,0.6,0.0,1.0,0.0,5
9883,hyderabad,telangana,17.444388,78.279946,2023,4,21:00,21,sunday,1,1,0,,rural,1,0,clear,high,36,low,dry,weather,0,0,5,truck,1,5,minor,39.48,68.1,21.4,19.14593951729713,43.0,55,31,9.669539802906858,0.6,0.0,0.8,0.2,0.4,0.0,0.0,0.6,0.6,0.0,5
9884,pune,maharashtra,18.689865,73.884495,2022,1,10:00,10,sunday,1,0,1,,rural,3,0,rain,low,25,medium,wet,overspeeding,0,0,4,two_wheeler,2,8,minor,38.8125,56.0,23.4,11.907073228007915,27.625,39,7,9.70916356556306,0.75,0.0,0.375,0.625,0.0,0.75,0.25,0.0,0.625,0.125,8
9885,kolkata,west_bengal,22.657156,88.357585,2024,4,20:00,20,friday,0,1,0,,highway,1,0,clear,high,20,high,damaged_pavement,poor_road,0,1,2,car,4,8,minor,44.125,59.7,19.6,15.734289216321693,33.5,56,17,13.469542361512191,0.625,0.0,0.625,0.375,0.5,0.0,0.0,0.5,0.75,0.0,8
9886,kolkata,west_bengal,22.475109,88.47452,2022,11,10:00,10,saturday,1,0,1,,rural,4,1,clear,high,39,low,damaged_pavement,overspeeding,0,0,3,truck,2,6,fatal,76.78333333333335,88.4,61.2,8.976283566524998,34.833333333333336,46,17,12.02358792817962,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,6
9887,mumbai,maharashtra,18.875955,72.71801,2022,8,16:00,16,sunday,1,0,0,,rural,3,1,fog,low,28,high,damp,poor_road,0,1,4,auto_rickshaw,3,12,minor,37.791666666666664,62.7,18.0,11.612020287250413,29.416666666666668,39,11,9.248669027913087,0.75,0.0,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.0,0.0,0.5833333333333334,0.9166666666666666,0.0,12
9888,bangalore,karnataka,12.812688,77.56167,2025,4,16:00,16,saturday,1,0,0,,highway,3,0,clear,high,31,low,dry,weather,0,0,2,two_wheeler,1,2,minor,35.6,36.2,35.0,0.848528137423859,19.5,23,16,4.949747468305833,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,2
9889,pune,maharashtra,18.52452,73.839481,2025,3,3:00,3,wednesday,0,1,0,,rural,6,1,clear,high,38,medium,dry,weather,0,0,3,two_wheeler,1,3,minor,43.333333333333336,69.3,27.7,22.643394916251697,15.0,32,4,14.933184523068078,0.6666666666666666,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,3
9890,chennai,tamil_nadu,13.117702,80.245075,2025,1,13:00,13,saturday,1,0,0,,rural,3,1,fog,low,17,medium,damp,drunk_driving,1,0,5,auto_rickshaw,1,5,minor,29.380000000000003,53.7,8.7,18.10488884251986,40.6,50,23,10.358571330062848,0.6,0.0,0.8,0.2,0.2,0.0,0.0,0.8,0.6,0.2,5
9891,pune,maharashtra,18.527996,73.972906,2023,11,23:00,23,monday,0,1,0,,urban,4,1,clear,high,33,low,dry,distraction,0,0,4,two_wheeler,1,4,fatal,89.775,95.9,78.0,8.0727422024159,23.75,26,20,2.6299556396765835,0.5,0.0,0.75,0.25,0.0,0.25,0.75,0.0,1.0,0.0,4
9892,delhi,delhi,28.635787,77.294486,2023,4,5:00,5,friday,0,1,0,,rural,4,0,clear,high,24,high,damaged_pavement,overspeeding,0,0,4,auto_rickshaw,3,12,fatal,83.925,104.9,71.3,10.233911986403566,33.916666666666664,57,17,11.220584438945913,0.5833333333333334,0.0,0.5833333333333334,0.4166666666666667,0.25,0.0,0.0,0.75,0.5833333333333334,0.16666666666666666,12
9893,delhi,delhi,28.836322,76.892887,2023,5,3:00,3,saturday,1,1,0,,urban,3,0,clear,high,39,low,dry,weather,0,0,5,auto_rickshaw,1,5,minor,31.1,43.9,14.4,10.655045753069293,28.8,37,15,8.67179335547152,0.6,0.0,0.2,0.8,0.2,0.0,0.0,0.8,1.0,0.0,5
9894,pune,maharashtra,18.411926,73.777234,2022,5,10:00,10,saturday,1,0,1,,urban,2,1,clear,high,40,medium,dry,poor_road,0,1,3,auto_rickshaw,1,3,major,60.93333333333334,88.3,34.8,26.771315495009453,40.0,50,22,15.620499351813308,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,3
9895,kolkata,west_bengal,22.685083,88.318926,2023,5,19:00,19,wednesday,0,0,1,,highway,6,0,rain,medium,34,medium,flooded,distraction,0,0,5,two_wheeler,1,5,minor,49.44,59.4,44.1,5.878179990439217,26.2,48,16,13.007690033207279,0.4,0.0,0.6,0.4,0.0,0.4,0.6,0.0,0.8,0.0,5
9896,hyderabad,telangana,17.23937,78.567888,2023,3,13:00,13,monday,0,0,0,,highway,5,0,clear,high,39,low,dry,poor_road,0,1,1,auto_rickshaw,3,3,major,67.39999999999999,81.5,57.4,12.56224502228802,26.0,31,22,4.58257569495584,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,3
9897,pune,maharashtra,18.51958,73.976114,2024,8,20:00,20,saturday,1,1,0,,highway,1,1,clear,high,32,low,dry,overspeeding,0,0,4,car,3,12,minor,35.199999999999996,81.0,15.1,17.05760294360899,35.416666666666664,51,14,12.922554865135,0.75,0.0,0.5833333333333334,0.4166666666666667,0.25,0.0,0.0,0.75,0.6666666666666666,0.08333333333333333,12
9898,delhi,delhi,28.789286,77.13436,2023,4,9:00,9,saturday,1,0,1,,highway,3,0,fog,low,20,medium,damp,distraction,0,0,4,auto_rickshaw,2,8,minor,27.8875,35.9,18.2,6.879667246936543,33.875,56,11,13.119641763401926,0.375,0.0,0.5,0.5,0.375,0.0,0.0,0.625,0.625,0.125,8
9899,chennai,tamil_nadu,13.176113,80.120825,2023,8,6:00,6,thursday,0,0,0,,urban,2,0,clear,high,24,high,dry,distraction,0,0,2,two_wheeler,1,2,minor,58.25,66.2,50.3,11.24299782086611,30.5,36,25,7.7781745930520225,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,2
9900,chandigarh,punjab,30.653782,76.798341,2022,3,6:00,6,tuesday,0,0,0,,highway,4,0,clear,high,17,low,dry,distraction,0,0,1,two_wheeler,2,2,minor,26.1,30.5,21.7,6.22253967444162,32.5,41,24,12.020815280171307,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2
9901,hyderabad,telangana,17.581097,78.313917,2023,5,23:00,23,sunday,1,1,0,,highway,5,1,clear,high,17,low,dry,weather,0,0,2,two_wheeler,1,2,major,40.95,44.0,37.9,4.3133513652379385,20.0,22,18,2.8284271247461903,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,2
9902,pune,maharashtra,18.67344,73.72482,2022,9,1:00,1,wednesday,0,1,0,,rural,6,0,clear,high,38,low,dry,overspeeding,0,0,2,two_wheeler,2,4,fatal,88.35,98.9,79.0,8.358030070935774,26.75,43,10,13.475286020464774,0.75,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.5,0.25,4
9903,chandigarh,punjab,30.749019,76.88251,2023,8,19:00,19,wednesday,0,0,1,,highway,1,1,fog,low,25,high,damp,distraction,0,0,2,car,2,4,major,52.875,77.5,42.4,16.494923461477473,34.75,47,18,12.553220038433698,1.0,0.5,0.75,0.25,0.5,0.0,0.0,0.5,0.5,0.0,4
9904,pune,maharashtra,18.436636,73.855496,2024,8,22:00,22,tuesday,0,1,0,,rural,3,1,fog,low,33,medium,damp,weather,0,0,2,truck,1,2,minor,25.6,46.2,5.0,29.13279938488576,27.5,30,25,3.5355339059327378,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,2
9905,hyderabad,telangana,17.236377,78.585822,2023,11,11:00,11,wednesday,0,0,0,,highway,5,1,clear,high,16,medium,dry,poor_road,0,1,4,two_wheeler,2,8,minor,36.7125,65.9,10.0,18.272417738219538,31.375,50,9,12.894489409932335,0.75,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.75,0.125,8
9906,kolkata,west_bengal,22.517768,88.338412,2022,6,21:00,21,friday,0,1,0,,urban,2,1,clear,high,19,medium,dry,drunk_driving,1,0,3,auto_rickshaw,2,6,minor,44.75,62.3,32.0,13.55621628626513,33.0,44,12,11.15347479487895,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.6666666666666666,0.0,6
9907,chandigarh,punjab,30.609673,76.805338,2023,12,17:00,17,wednesday,0,0,1,,rural,3,0,fog,low,30,high,damp,weather,0,0,1,two_wheeler,1,1,major,59.1,59.1,59.1,,27.0,27,27,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9908,kolkata,west_bengal,22.618568,88.256831,2024,6,12:00,12,saturday,1,0,0,,highway,1,1,fog,low,17,high,damp,overspeeding,0,0,5,two_wheeler,2,10,fatal,77.87,95.4,40.5,16.035311728252193,33.2,43,24,5.959119994689745,0.8,0.0,0.8,0.2,0.0,0.7,0.3,0.0,0.6,0.0,10
9909,bangalore,karnataka,13.161987,77.474968,2022,9,22:00,22,friday,0,1,0,,rural,3,0,fog,low,36,low,damp,distraction,0,0,3,two_wheeler,2,6,minor,32.96666666666667,54.5,15.0,15.654605286198265,31.666666666666668,36,27,4.226897995772629,0.5,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,6
9910,hyderabad,telangana,17.366376,78.520974,2023,11,6:00,6,monday,0,0,0,,urban,1,1,fog,low,28,medium,damp,distraction,0,0,5,two_wheeler,2,10,minor,36.18,57.2,15.8,13.776211380492098,30.5,55,18,9.69822435065077,0.3,0.0,0.7,0.3,0.0,0.6,0.4,0.0,0.6,0.1,10
9911,kolkata,west_bengal,22.438939,88.378225,2024,3,14:00,14,friday,0,0,0,,highway,4,1,fog,low,22,high,damp,weather,0,0,4,truck,1,4,minor,27.75,44.0,5.0,16.474930450030232,37.5,47,17,13.892443989449804,0.75,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.75,0.25,4
9912,bangalore,karnataka,12.95131,77.697858,2022,8,17:00,17,thursday,0,0,1,,rural,6,0,rain,medium,29,high,wet,poor_road,0,1,5,two_wheeler,1,5,minor,29.119999999999997,40.7,18.8,7.989806005154319,32.2,40,23,6.610597552415363,0.8,0.0,0.8,0.2,0.0,0.2,0.8,0.0,0.6,0.0,5
9913,kolkata,west_bengal,22.519047,88.343253,2022,1,22:00,22,sunday,1,1,0,,rural,4,0,fog,low,17,low,damp,poor_road,0,1,2,car,2,4,major,52.025,73.2,39.9,14.841916992086972,45.0,68,25,18.202563921968064,0.75,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.25,4
9914,chandigarh,punjab,30.63412,76.760142,2024,7,10:00,10,tuesday,0,0,1,,highway,5,1,clear,high,33,high,dry,overspeeding,0,0,3,car,2,6,major,66.56666666666666,86.3,45.6,13.51838254624667,37.5,49,18,11.273863579093018,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,6
9915,hyderabad,telangana,17.534738,78.496759,2023,6,4:00,4,monday,0,1,0,,urban,4,0,rain,low,20,low,wet,overspeeding,0,0,3,truck,1,3,major,67.10000000000001,79.0,51.3,14.255875981503209,38.0,44,35,5.196152422706632,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,3
9916,pune,maharashtra,18.581763,73.950779,2023,10,5:00,5,monday,0,1,0,,urban,5,1,fog,low,25,high,damp,weather,0,0,4,two_wheeler,2,8,minor,33.05,50.1,20.2,10.540398474441089,28.0,38,20,6.141195788629908,0.25,0.0,0.875,0.125,0.0,0.5,0.5,0.0,0.875,0.0,8
9917,chennai,tamil_nadu,12.898908,80.14765,2022,6,16:00,16,friday,0,0,0,,highway,2,0,rain,low,17,low,wet,overspeeding,0,0,3,two_wheeler,1,3,major,52.63333333333333,69.8,38.5,15.86894241382624,19.666666666666668,27,14,6.658328118479393,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,3
9918,mumbai,maharashtra,19.041731,72.717233,2023,9,18:00,18,saturday,1,0,1,,rural,6,0,clear,high,19,high,dry,overspeeding,0,0,5,two_wheeler,2,10,major,68.05,95.0,40.8,16.374794315926202,27.8,33,20,4.491968140779471,0.2,0.0,1.0,0.0,0.0,0.6,0.4,0.0,0.5,0.1,10
9919,chennai,tamil_nadu,12.81473,80.277577,2023,7,11:00,11,friday,0,0,0,,highway,4,0,fog,low,39,medium,damp,distraction,0,0,5,car,2,10,minor,41.410000000000004,65.5,15.0,14.005272816574003,27.9,53,9,15.82157458100243,0.8,0.0,0.5,0.5,0.3,0.0,0.0,0.7,0.8,0.0,10
9920,pune,maharashtra,18.542744,73.781725,2023,10,20:00,20,sunday,1,1,0,,rural,4,1,fog,low,35,medium,damp,distraction,0,0,5,two_wheeler,1,5,minor,32.12,39.2,22.7,6.664608015479979,30.4,44,14,11.949895397031725,0.6,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.6,0.0,5
9921,pune,maharashtra,18.68534,73.739762,2024,7,9:00,9,sunday,1,0,1,,urban,6,0,rain,medium,16,high,wet,weather,0,0,2,bus,6,12,fatal,84.10000000000001,99.9,54.6,12.145257211243933,31.166666666666668,51,3,16.802777548171413,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,12
9922,pune,maharashtra,18.40829,73.835798,2024,12,4:00,4,thursday,0,1,0,,rural,4,1,rain,medium,35,medium,wet,weather,0,0,2,car,2,4,minor,31.474999999999998,39.5,21.2,7.656968503700839,31.5,46,22,11.328430311977622,0.25,0.0,0.75,0.25,0.0,0.0,0.0,1.0,0.75,0.0,4
9923,hyderabad,telangana,17.390286,78.313642,2023,1,3:00,3,monday,0,1,0,,rural,2,0,clear,high,25,low,dry,overspeeding,0,0,3,car,1,3,minor,33.43333333333334,42.6,26.6,8.25126252965771,40.333333333333336,52,22,16.072751268321593,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
9924,delhi,delhi,28.640248,76.93737,2024,8,0:00,0,thursday,0,1,0,,rural,1,1,clear,high,37,low,dry,overspeeding,0,0,3,car,4,12,minor,31.566666666666666,72.5,5.5,19.03954417585259,36.833333333333336,55,16,11.746050271035664,0.4166666666666667,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.6666666666666666,0.08333333333333333,12
9925,chennai,tamil_nadu,12.82004,80.14724,2022,3,13:00,13,wednesday,0,0,0,,rural,3,1,rain,medium,37,high,wet,drunk_driving,1,0,3,two_wheeler,2,6,minor,33.016666666666666,52.4,13.8,13.83349799098791,29.0,42,12,11.349008767288886,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,6
9926,pune,maharashtra,18.468868,73.82966,2024,1,3:00,3,saturday,1,1,0,,urban,5,1,fog,low,37,low,damp,distraction,0,0,5,car,1,5,minor,50.339999999999996,67.6,25.5,16.39307780741615,25.6,40,7,12.401612798341997,0.2,0.0,0.6,0.4,0.2,0.0,0.0,0.8,0.6,0.2,5
9927,bangalore,karnataka,12.937465,77.416687,2022,9,5:00,5,wednesday,0,1,0,,urban,5,1,fog,low,36,low,damp,drunk_driving,1,0,5,truck,2,10,major,61.85,87.3,42.1,14.36455901013169,37.1,54,21,10.202940752547766,0.7,0.0,0.6,0.4,0.6,0.0,0.0,0.4,0.7,0.0,10
9928,chennai,tamil_nadu,12.935986,80.285514,2024,10,6:00,6,tuesday,0,0,0,,highway,3,1,fog,low,30,low,damp,poor_road,0,1,4,auto_rickshaw,2,8,minor,34.9125,50.2,17.5,12.075528678163241,31.375,55,12,12.614475811542864,0.5,0.0,0.5,0.5,0.25,0.0,0.0,0.75,0.875,0.0,8
9929,pune,maharashtra,18.49362,73.853742,2025,2,7:00,7,wednesday,0,0,0,,urban,1,0,fog,low,29,medium,damp,overspeeding,0,0,4,truck,1,4,major,61.2,69.0,51.3,7.617086057016821,34.75,48,26,9.429563439877091,0.75,0.0,0.75,0.25,0.75,0.0,0.0,0.25,0.5,0.0,4
9930,delhi,delhi,28.841,76.840922,2024,6,20:00,20,wednesday,0,1,0,,urban,1,1,clear,high,23,high,dry,distraction,0,0,3,auto_rickshaw,2,6,minor,27.916666666666668,49.7,17.5,12.804439334335054,26.833333333333332,39,15,9.020347369512256,0.5,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,6
9931,delhi,delhi,28.407642,77.001845,2024,5,6:00,6,tuesday,0,0,0,,highway,2,0,clear,high,34,medium,dry,poor_road,0,1,1,two_wheeler,2,2,minor,31.1,41.4,20.8,14.566399692442879,25.5,31,20,7.7781745930520225,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,2
9932,pune,maharashtra,18.690426,73.700352,2024,9,13:00,13,tuesday,0,0,0,,highway,3,1,clear,high,28,medium,damaged_pavement,drunk_driving,1,0,5,two_wheeler,1,5,minor,40.08,51.4,27.2,11.100765739353298,27.8,35,23,6.1400325732035,0.0,0.0,0.8,0.2,0.0,0.2,0.8,0.0,0.8,0.0,5
